trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
T5ANA1446,969.0,969.0,14,10,0
T5ANA1746,969.0,969.0,14,10,0
T5ANA1846,969.0,969.0,14,10,0
T5TOR0149,970.0,970.0,14,4,0
T5TOR0249,970.0,970.0,14,4,0
T5TOR0549,970.0,970.0,14,4,0
T5TOR1449,970.0,970.0,14,4,0
T5TOR1749,970.0,970.0,14,4,0
T5TOR1849,970.0,970.0,14,4,0
T5ANA0147,977.0,977.0,14,10,0
T5ANA0247,977.0,977.0,14,10,0
T5ANA0547,977.0,977.0,14,10,0
T5ANA1447,977.0,977.0,14,10,0
T5ANA1747,977.0,977.0,14,10,0
T5ANA1847,977.0,977.0,14,10,0
T5TOR0324,985.0,985.0,14,4,0
T5TOR0424,985.0,985.0,14,4,0
T5TOR0624,985.0,985.0,14,4,0
T5TOR1524,985.0,985.0,14,4,0
T5TOR1624,985.0,985.0,14,4,0
T5TOR1924,985.0,985.0,14,4,0
T5TOR0150,986.0,986.0,14,4,0
T5TOR0250,986.0,986.0,14,4,0
T5TOR0550,986.0,986.0,14,4,0
T5TOR1450,986.0,986.0,14,4,0
T5TOR1750,986.0,986.0,14,4,0
T5TOR1850,986.0,986.0,14,4,0
T5ANA0148,993.0,993.0,14,10,0
T5ANA0248,993.0,993.0,14,10,0
T5ANA0548,993.0,993.0,14,10,0
T5ANA1448,993.0,993.0,14,10,0
T5ANA1748,993.0,993.0,14,10,0
T5ANA1848,993.0,993.0,14,10,0
T5TOR0151,994.0,994.0,14,4,0
T5TOR0251,994.0,994.0,14,4,0
T5TOR0551,994.0,994.0,14,4,0
T5TOR1451,994.0,994.0,14,4,0
T5TOR1751,994.0,994.0,14,4,0
T5TOR1851,994.0,994.0,14,4,0
T5ANA0324,997.0,997.0,14,10,0
T5ANA0424,997.0,997.0,14,10,0
T5ANA0624,997.0,997.0,14,10,0
T5ANA1524,997.0,997.0,14,10,0
T5ANA1624,997.0,997.0,14,10,0
T5ANA1924,997.0,997.0,14,10,0
T5ANA0149,1001.0,1001.0,14,10,0
T5ANA0249,1001.0,1001.0,14,10,0
T5ANA0549,1001.0,1001.0,14,10,0
T5ANA1449,1001.0,1001.0,14,10,0
T5ANA1749,1001.0,1001.0,14,10,0
T5ANA1849,1001.0,1001.0,14,10,0
T5TOR0152,1010.0,1010.0,14,4,0
T5TOR0252,1010.0,1010.0,14,4,0
T5TOR0552,1010.0,1010.0,14,4,0
T5TOR1452,1010.0,1010.0,14,4,0
T5TOR1752,1010.0,1010.0,14,4,0
T5TOR1852,1010.0,1010.0,14,4,0
T5TOR0325,1016.0,1016.0,14,4,0
T5TOR0425,1016.0,1016.0,14,4,0
T5TOR0625,1016.0,1016.0,14,4,0
T5TOR1525,1016.0,1016.0,14,4,0
T5TOR1625,1016.0,1016.0,14,4,0
T5TOR1925,1016.0,1016.0,14,4,0
T5ANA0150,1017.0,1017.0,14,10,0
T5ANA0250,1017.0,1017.0,14,10,0
T5ANA0550,1017.0,1017.0,14,10,0
T5ANA1450,1017.0,1017.0,14,10,0
T5ANA1750,1017.0,1017.0,14,10,0
T5ANA1850,1017.0,1017.0,14,10,0
T5TOR0153,1018.0,1018.0,14,4,0
T5TOR0253,1018.0,1018.0,14,4,0
T5TOR0553,1018.0,1018.0,14,4,0
T5TOR1453,1018.0,1018.0,14,4,0
T5TOR1753,1018.0,1018.0,14,4,0
T5TOR1853,1018.0,1018.0,14,4,0
T5ANA0151,1025.0,1025.0,14,10,0
T5ANA0251,1025.0,1025.0,14,10,0
T5ANA0551,1025.0,1025.0,14,10,0
T5ANA1451,1025.0,1025.0,14,10,0
T5ANA1751,1025.0,1025.0,14,10,0
T5ANA1851,1025.0,1025.0,14,10,0
T5ANA0325,1028.0,1028.0,14,10,0
T5ANA0425,1028.0,1028.0,14,10,0
T5ANA0625,1028.0,1028.0,14,10,0
T5ANA1525,1028.0,1028.0,14,10,0
T5ANA1625,1028.0,1028.0,14,10,0
T5ANA1925,1028.0,1028.0,14,10,0
T5TOR0154,1034.0,1034.0,14,4,0
T5TOR0254,1034.0,1034.0,14,4,0
T5TOR0554,1034.0,1034.0,14,4,0
T5TOR1454,1034.0,1034.0,14,4,0
T5TOR1754,1034.0,1034.0,14,4,0
T5TOR1854,1034.0,1034.0,14,4,0
T5ANA0152,1041.0,1041.0,14,10,0
T5ANA0252,1041.0,1041.0,14,10,0
T5ANA0552,1041.0,1041.0,14,10,0
T5ANA1452,1041.0,1041.0,14,10,0
T5ANA1752,1041.0,1041.0,14,10,0
T5ANA1852,1041.0,1041.0,14,10,0
T5TOR0155,1042.0,1042.0,14,4,0
T5TOR0255,1042.0,1042.0,14,4,0
T5TOR0555,1042.0,1042.0,14,4,0
T5TOR1455,1042.0,1042.0,14,4,0
T5TOR1755,1042.0,1042.0,14,4,0
T5TOR1855,1042.0,1042.0,14,4,0
T5TOR0326,1046.0,1046.0,14,4,0
T5TOR0426,1046.0,1046.0,14,4,0
T5TOR0626,1046.0,1046.0,14,4,0
T5TOR1526,1046.0,1046.0,14,4,0
T5TOR1626,1046.0,1046.0,14,4,0
T5TOR1926,1046.0,1046.0,14,4,0
T5ANA0153,1049.0,1049.0,14,10,0
T5ANA0253,1049.0,1049.0,14,10,0
T5ANA0553,1049.0,1049.0,14,10,0
T5ANA1453,1049.0,1049.0,14,10,0
T5ANA1753,1049.0,1049.0,14,10,0
T5ANA1853,1049.0,1049.0,14,10,0
T5ANA0326,1057.0,1057.0,14,10,0
T5ANA0426,1057.0,1057.0,14,10,0
T5ANA0626,1057.0,1057.0,14,10,0
T5ANA1526,1057.0,1057.0,14,10,0
T5ANA1626,1057.0,1057.0,14,10,0
T5ANA1926,1057.0,1057.0,14,10,0
T5TOR0156,1058.0,1058.0,14,4,0
T5TOR0256,1058.0,1058.0,14,4,0
T5TOR0556,1058.0,1058.0,14,4,0
T5TOR1456,1058.0,1058.0,14,4,0
T5TOR1756,1058.0,1058.0,14,4,0
T5TOR1856,1058.0,1058.0,14,4,0
T5ANA0154,1065.0,1065.0,14,10,0
T5ANA0254,1065.0,1065.0,14,10,0
T5ANA0554,1065.0,1065.0,14,10,0
T5ANA1454,1065.0,1065.0,14,10,0
T5ANA1754,1065.0,1065.0,14,10,0
T5ANA1854,1065.0,1065.0,14,10,0
T5TOR0157,1066.0,1066.0,14,4,0
T5TOR0257,1066.0,1066.0,14,4,0
T5TOR0557,1066.0,1066.0,14,4,0
T5TOR1457,1066.0,1066.0,14,4,0
T5TOR1757,1066.0,1066.0,14,4,0
T5TOR1857,1066.0,1066.0,14,4,0
T5ANA0155,1073.0,1073.0,14,10,0
T5ANA0255,1073.0,1073.0,14,10,0
T5ANA0555,1073.0,1073.0,14,10,0
T5ANA1455,1073.0,1073.0,14,10,0
T5ANA1755,1073.0,1073.0,14,10,0
T5ANA1855,1073.0,1073.0,14,10,0
T5TOR0327,1076.0,1076.0,14,4,0
T5TOR0427,1076.0,1076.0,14,4,0
T5TOR0627,1076.0,1076.0,14,4,0
T5TOR1527,1076.0,1076.0,14,4,0
T5TOR1627,1076.0,1076.0,14,4,0
T5TOR1927,1076.0,1076.0,14,4,0
T5TOR0158,1082.0,1082.0,14,4,0
T5TOR0258,1082.0,1082.0,14,4,0
T5TOR0558,1082.0,1082.0,14,4,0
T5TOR1458,1082.0,1082.0,14,4,0
T5TOR1758,1082.0,1082.0,14,4,0
T5TOR1858,1082.0,1082.0,14,4,0
T5ANA0327,1087.0,1087.0,14,10,0
T5ANA0427,1087.0,1087.0,14,10,0
T5ANA0627,1087.0,1087.0,14,10,0
T5ANA1527,1087.0,1087.0,14,10,0
T5ANA1627,1087.0,1087.0,14,10,0
T5ANA1927,1087.0,1087.0,14,10,0
T5ANA0156,1089.0,1089.0,14,10,0
T5ANA0256,1089.0,1089.0,14,10,0
T5ANA0556,1089.0,1089.0,14,10,0
T5ANA1456,1089.0,1089.0,14,10,0
T5ANA1756,1089.0,1089.0,14,10,0
T5ANA1856,1089.0,1089.0,14,10,0
T5TOR0159,1090.0,1090.0,14,4,0
T5TOR0259,1090.0,1090.0,14,4,0
T5TOR0559,1090.0,1090.0,14,4,0
T5TOR1459,1090.0,1090.0,14,4,0
T5TOR1759,1090.0,1090.0,14,4,0
T5TOR1859,1090.0,1090.0,14,4,0
T5ANA0157,1097.0,1097.0,14,10,0
T5ANA0257,1097.0,1097.0,14,10,0
T5ANA0557,1097.0,1097.0,14,10,0
T5ANA1457,1097.0,1097.0,14,10,0
T5ANA1757,1097.0,1097.0,14,10,0
T5ANA1857,1097.0,1097.0,14,10,0
T5TOR0328,1105.0,1105.0,14,4,0
T5TOR0428,1105.0,1105.0,14,4,0
T5TOR0628,1105.0,1105.0,14,4,0
T5TOR1528,1105.0,1105.0,14,4,0
T5TOR1628,1105.0,1105.0,14,4,0
T5TOR1928,1105.0,1105.0,14,4,0
T5TOR0160,1106.0,1106.0,14,4,0
T5TOR0260,1106.0,1106.0,14,4,0
T5TOR0560,1106.0,1106.0,14,4,0
T5TOR1460,1106.0,1106.0,14,4,0
T5TOR1760,1106.0,1106.0,14,4,0
T5TOR1860,1106.0,1106.0,14,4,0
T5ANA0158,1113.0,1113.0,14,10,0
T5ANA0258,1113.0,1113.0,14,10,0
T5ANA0558,1113.0,1113.0,14,10,0
T5ANA1458,1113.0,1113.0,14,10,0
T5ANA1758,1113.0,1113.0,14,10,0
T5ANA1858,1113.0,1113.0,14,10,0
T5TOR0161,1114.0,1114.0,14,4,0
T5TOR0261,1114.0,1114.0,14,4,0
T5TOR0561,1114.0,1114.0,14,4,0
T5TOR1461,1114.0,1114.0,14,4,0
T5TOR1761,1114.0,1114.0,14,4,0
T5TOR1861,1114.0,1114.0,14,4,0
T5ANA0328,1117.0,1117.0,14,10,0
T5ANA0428,1117.0,1117.0,14,10,0
T5ANA0628,1117.0,1117.0,14,10,0
T5ANA1528,1117.0,1117.0,14,10,0
T5ANA1628,1117.0,1117.0,14,10,0
T5ANA1928,1117.0,1117.0,14,10,0
T5ANA0159,1121.0,1121.0,14,10,0
T5ANA0259,1121.0,1121.0,14,10,0
T5ANA0559,1121.0,1121.0,14,10,0
T5ANA1459,1121.0,1121.0,14,10,0
T5ANA1759,1121.0,1121.0,14,10,0
T5ANA1859,1121.0,1121.0,14,10,0
T5TOR0162,1130.0,1130.0,14,4,0
T5TOR0262,1130.0,1130.0,14,4,0
T5TOR0562,1130.0,1130.0,14,4,0
T5TOR1462,1130.0,1130.0,14,4,0
T5TOR1762,1130.0,1130.0,14,4,0
T5TOR1862,1130.0,1130.0,14,4,0
T5TOR0429,1135.0,1135.0,14,4,0
T5TOR0329,1136.0,1136.0,14,4,0
T5TOR0629,1136.0,1136.0,14,4,0
T5TOR1529,1136.0,1136.0,14,4,0
T5TOR1629,1136.0,1136.0,14,4,0
T5TOR1929,1136.0,1136.0,14,4,0
T5ANA0160,1137.0,1137.0,14,10,0
T5ANA0260,1137.0,1137.0,14,10,0
T5ANA0560,1137.0,1137.0,14,10,0
T5ANA1460,1137.0,1137.0,14,10,0
T5ANA1760,1137.0,1137.0,14,10,0
T5ANA1860,1137.0,1137.0,14,10,0
T5TOR0163,1138.0,1138.0,14,4,0
T5TOR0263,1138.0,1138.0,14,4,0
T5TOR0563,1138.0,1138.0,14,4,0
T5TOR1463,1138.0,1138.0,14,4,0
T5TOR1763,1138.0,1138.0,14,4,0
T5TOR1863,1138.0,1138.0,14,4,0
T5ANA0161,1145.0,1145.0,14,10,0
T5ANA0261,1145.0,1145.0,14,10,0
T5ANA0561,1145.0,1145.0,14,10,0
T5ANA1461,1145.0,1145.0,14,10,0
T5ANA1761,1145.0,1145.0,14,10,0
T5ANA1861,1145.0,1145.0,14,10,0
T5ANA0329,1148.0,1148.0,14,10,0
T5ANA0429,1148.0,1148.0,14,10,0
T5ANA0629,1148.0,1148.0,14,10,0
T5ANA1529,1148.0,1148.0,14,10,0
T5ANA1629,1148.0,1148.0,14,10,0
T5ANA1929,1148.0,1148.0,14,10,0
T5TOR0164,1154.0,1154.0,14,4,0
T5TOR0264,1154.0,1154.0,14,4,0
T5TOR0564,1154.0,1154.0,14,4,0
T5TOR1464,1154.0,1154.0,14,4,0
T5TOR1764,1154.0,1154.0,14,4,0
T5TOR1864,1154.0,1154.0,14,4,0
T5ANA0162,1161.0,1161.0,14,10,0
T5ANA0262,1161.0,1161.0,14,10,0
T5ANA0562,1161.0,1161.0,14,10,0
T5ANA1462,1161.0,1161.0,14,10,0
T5ANA1762,1161.0,1161.0,14,10,0
T5ANA1862,1161.0,1161.0,14,10,0
T5TOR0165,1162.0,1162.0,14,4,0
T5TOR0265,1162.0,1162.0,14,4,0
T5TOR0565,1162.0,1162.0,14,4,0
T5TOR1465,1162.0,1162.0,14,4,0
T5TOR1765,1162.0,1162.0,14,4,0
T5TOR1865,1162.0,1162.0,14,4,0
T5TOR0430,1165.0,1165.0,14,4,0
T5TOR0330,1166.0,1166.0,14,4,0
T5TOR0630,1166.0,1166.0,14,4,0
T5TOR1530,1166.0,1166.0,14,4,0
T5TOR1630,1166.0,1166.0,14,4,0
T5TOR1930,1166.0,1166.0,14,4,0
T5ANA0163,1169.0,1169.0,14,10,0
T5ANA0263,1169.0,1169.0,14,10,0
T5ANA0563,1169.0,1169.0,14,10,0
T5ANA1463,1169.0,1169.0,14,10,0
T5ANA1763,1169.0,1169.0,14,10,0
T5ANA1863,1169.0,1169.0,14,10,0
T5ANA0330,1177.0,1177.0,14,10,0
T5ANA0430,1177.0,1177.0,14,10,0
T5ANA0630,1177.0,1177.0,14,10,0
T5ANA1530,1177.0,1177.0,14,10,0
T5ANA1630,1177.0,1177.0,14,10,0
T5ANA1930,1177.0,1177.0,14,10,0
T5TOR0166,1178.0,1178.0,14,4,0
T5TOR0266,1178.0,1178.0,14,4,0
T5TOR0566,1178.0,1178.0,14,4,0
T5TOR1466,1178.0,1178.0,14,4,0
T5TOR1766,1178.0,1178.0,14,4,0
T5TOR1866,1178.0,1178.0,14,4,0
T5ANA0164,1185.0,1185.0,14,10,0
T5ANA0264,1185.0,1185.0,14,10,0
T5ANA0564,1185.0,1185.0,14,10,0
T5ANA1464,1185.0,1185.0,14,10,0
T5ANA1764,1185.0,1185.0,14,10,0
T5ANA1864,1185.0,1185.0,14,10,0
T5TOR0167,1186.0,1186.0,14,4,0
T5TOR0267,1186.0,1186.0,14,4,0
T5TOR0567,1186.0,1186.0,14,4,0
T5TOR1467,1186.0,1186.0,14,4,0
T5TOR1767,1186.0,1186.0,14,4,0
T5TOR1867,1186.0,1186.0,14,4,0
T5ANA0165,1193.0,1193.0,14,10,0
T5ANA0265,1193.0,1193.0,14,10,0
T5ANA0565,1193.0,1193.0,14,10,0
T5ANA1465,1193.0,1193.0,14,10,0
T5ANA1765,1193.0,1193.0,14,10,0
T5ANA1865,1193.0,1193.0,14,10,0
T5TOR0331,1194.0,1194.0,14,4,0
T5TOR0431,1194.0,1194.0,14,4,0
T5TOR0631,1194.0,1194.0,14,4,0
T5TOR1531,1194.0,1194.0,14,4,0
T5TOR1631,1194.0,1194.0,14,4,0
T5TOR1931,1194.0,1194.0,14,4,0
T5TOR0168,1202.0,1202.0,14,4,0
T5TOR0268,1202.0,1202.0,14,4,0
T5TOR0568,1202.0,1202.0,14,4,0
T5TOR1468,1202.0,1202.0,14,4,0
T5TOR1768,1202.0,1202.0,14,4,0
T5TOR1868,1202.0,1202.0,14,4,0
T5ANA0331,1207.0,1207.0,14,10,0
T5ANA0431,1207.0,1207.0,14,10,0
T5ANA0631,1207.0,1207.0,14,10,0
T5ANA1531,1207.0,1207.0,14,10,0
T5ANA1631,1207.0,1207.0,14,10,0
T5ANA1931,1207.0,1207.0,14,10,0
T5ANA0166,1209.0,1209.0,14,10,0
T5ANA0266,1209.0,1209.0,14,10,0
T5ANA0566,1209.0,1209.0,14,10,0
T5ANA1466,1209.0,1209.0,14,10,0
T5ANA1766,1209.0,1209.0,14,10,0
T5ANA1866,1209.0,1209.0,14,10,0
T5TOR0169,1210.0,1210.0,14,4,0
T5TOR0269,1210.0,1210.0,14,4,0
T5TOR0569,1210.0,1210.0,14,4,0
T5TOR1469,1210.0,1210.0,14,4,0
T5TOR1769,1210.0,1210.0,14,4,0
T5TOR1869,1210.0,1210.0,14,4,0
T5ANA0167,1217.0,1217.0,14,10,0
T5ANA0267,1217.0,1217.0,14,10,0
T5ANA0567,1217.0,1217.0,14,10,0
T5ANA1467,1217.0,1217.0,14,10,0
T5ANA1767,1217.0,1217.0,14,10,0
T5ANA1867,1217.0,1217.0,14,10,0
T5TOR0332,1225.0,1225.0,14,4,0
T5TOR0432,1225.0,1225.0,14,4,0
T5TOR0632,1225.0,1225.0,14,4,0
T5TOR1532,1225.0,1225.0,14,4,0
T5TOR1632,1225.0,1225.0,14,4,0
T5TOR1932,1225.0,1225.0,14,4,0
T5TOR0170,1226.0,1226.0,14,4,0
T5TOR0270,1226.0,1226.0,14,4,0
T5TOR0570,1226.0,1226.0,14,4,0
T5TOR1470,1226.0,1226.0,14,4,0
T5TOR1770,1226.0,1226.0,14,4,0
T5TOR1870,1226.0,1226.0,14,4,0
T5ANA0168,1233.0,1233.0,14,10,0
T5ANA0268,1233.0,1233.0,14,10,0
T5ANA0568,1233.0,1233.0,14,10,0
T5ANA1468,1233.0,1233.0,14,10,0
T5ANA1768,1233.0,1233.0,14,10,0
T5ANA1868,1233.0,1233.0,14,10,0
T5TOR0171,1235.0,1235.0,14,4,0
T5TOR0271,1235.0,1235.0,14,4,0
T5TOR0571,1235.0,1235.0,14,4,0
T5TOR1471,1235.0,1235.0,14,4,0
T5TOR1771,1235.0,1235.0,14,4,0
T5TOR1871,1235.0,1235.0,14,4,0
T5ANA0332,1237.0,1237.0,14,10,0
T5ANA0432,1237.0,1237.0,14,10,0
T5ANA0632,1237.0,1237.0,14,10,0
T5ANA1532,1237.0,1237.0,14,10,0
T5ANA1632,1237.0,1237.0,14,10,0
T5ANA1932,1237.0,1237.0,14,10,0
T5ANA0169,1241.0,1241.0,14,10,0
T5ANA0269,1241.0,1241.0,14,10,0
T5ANA0569,1241.0,1241.0,14,10,0
T5ANA1469,1241.0,1241.0,14,10,0
T5ANA1769,1241.0,1241.0,14,10,0
T5ANA1869,1241.0,1241.0,14,10,0
T5TOR0172,1251.0,1251.0,14,4,0
T5TOR0272,1251.0,1251.0,14,4,0
T5TOR0572,1251.0,1251.0,14,4,0
T5TOR1472,1251.0,1251.0,14,4,0
T5TOR1772,1251.0,1251.0,14,4,0
T5TOR1872,1251.0,1251.0,14,4,0
T5ANA0170,1257.0,1257.0,14,10,0
T5ANA0270,1257.0,1257.0,14,10,0
T5ANA0570,1257.0,1257.0,14,10,0
T5ANA1470,1257.0,1257.0,14,10,0
T5ANA1770,1257.0,1257.0,14,10,0
T5ANA1870,1257.0,1257.0,14,10,0
T5TOR0333,1257.0,1257.0,14,4,0
T5TOR0433,1257.0,1257.0,14,4,0
T5TOR0633,1257.0,1257.0,14,4,0
T5TOR1533,1257.0,1257.0,14,4,0
T5TOR1633,1257.0,1257.0,14,4,0
T5TOR1933,1257.0,1257.0,14,4,0
T5TOR0173,1258.0,1258.0,14,4,0
T5TOR0273,1258.0,1258.0,14,4,0
T5TOR0573,1258.0,1258.0,14,4,0
T5TOR1473,1258.0,1258.0,14,4,0
T5TOR1773,1258.0,1258.0,14,4,0
T5TOR1873,1258.0,1258.0,14,4,0
T5ANA0171,1265.0,1265.0,14,10,0
T5ANA0271,1265.0,1265.0,14,10,0
T5ANA0571,1265.0,1265.0,14,10,0
T5ANA1471,1265.0,1265.0,14,10,0
T5ANA1771,1265.0,1265.0,14,10,0
T5ANA1871,1265.0,1265.0,14,10,0
T5ANA0333,1266.0,1266.0,14,10,0
T5ANA0433,1266.0,1266.0,14,10,0
T5ANA0633,1266.0,1266.0,14,10,0
T5ANA1533,1266.0,1266.0,14,10,0
T5ANA1633,1266.0,1266.0,14,10,0
T5ANA1933,1266.0,1266.0,14,10,0
T5TOR0174,1274.0,1274.0,14,4,0
T5TOR0274,1274.0,1274.0,14,4,0
T5TOR0574,1274.0,1274.0,14,4,0
T5TOR1474,1274.0,1274.0,14,4,0
T5TOR1774,1274.0,1274.0,14,4,0
T5TOR1874,1274.0,1274.0,14,4,0
T5ANA0172,1281.0,1281.0,14,10,0
T5ANA0272,1281.0,1281.0,14,10,0
T5ANA0572,1281.0,1281.0,14,10,0
T5ANA1472,1281.0,1281.0,14,10,0
T5ANA1772,1281.0,1281.0,14,10,0
T5ANA1872,1281.0,1281.0,14,10,0
T5TOR0334,1287.0,1287.0,14,4,0
T5TOR0434,1287.0,1287.0,14,4,0
T5TOR0634,1287.0,1287.0,14,4,0
T5TOR1534,1287.0,1287.0,14,4,0
T5TOR1634,1287.0,1287.0,14,4,0
T5TOR1934,1287.0,1287.0,14,4,0
T5TOR0175,1288.0,1288.0,14,4,0
T5TOR0275,1288.0,1288.0,14,4,0
T5TOR0575,1288.0,1288.0,14,4,0
T5TOR1475,1288.0,1288.0,14,4,0
T5TOR1775,1288.0,1288.0,14,4,0
T5TOR1875,1288.0,1288.0,14,4,0
T5ANA0173,1289.0,1289.0,14,10,0
T5ANA0273,1289.0,1289.0,14,10,0
T5ANA0573,1289.0,1289.0,14,10,0
T5ANA1473,1289.0,1289.0,14,10,0
T5ANA1773,1289.0,1289.0,14,10,0
T5ANA1873,1289.0,1289.0,14,10,0
T5ANA0334,1301.0,1301.0,14,10,0
T5ANA0434,1301.0,1301.0,14,10,0
T5ANA0634,1301.0,1301.0,14,10,0
T5ANA1534,1301.0,1301.0,14,10,0
T5ANA1634,1301.0,1301.0,14,10,0
T5ANA1934,1301.0,1301.0,14,10,0
T5ANA0174,1305.0,1305.0,14,10,0
T5ANA0274,1305.0,1305.0,14,10,0
T5ANA0574,1305.0,1305.0,14,10,0
T5ANA1474,1305.0,1305.0,14,10,0
T5ANA1774,1305.0,1305.0,14,10,0
T5ANA1874,1305.0,1305.0,14,10,0
T5ANA0175,1311.0,1311.0,14,10,0
T5ANA0275,1311.0,1311.0,14,10,0
T5ANA0575,1311.0,1311.0,14,10,0
T5ANA1475,1311.0,1311.0,14,10,0
T5ANA1775,1311.0,1311.0,14,10,0
T5ANA1875,1311.0,1311.0,14,10,0
T5TOR0176,1311.0,1311.0,14,4,0
T5TOR0276,1311.0,1311.0,14,4,0
T5TOR0576,1311.0,1311.0,14,4,0
T5TOR1476,1311.0,1311.0,14,4,0
T5TOR1776,1311.0,1311.0,14,4,0
T5TOR1876,1311.0,1311.0,14,4,0
T5TOR0335,1321.0,1321.0,14,4,0
T5TOR0435,1321.0,1321.0,14,4,0
T5TOR1535,1321.0,1321.0,14,4,0
T5TOR1635,1321.0,1321.0,14,4,0
T5TOR0635,1322.0,1322.0,14,4,0
T5TOR1935,1322.0,1322.0,14,4,0
T5ANA0176,1327.0,1327.0,14,10,0
T5ANA0276,1327.0,1327.0,14,10,0
T5ANA0576,1327.0,1327.0,14,10,0
T5ANA1476,1327.0,1327.0,14,10,0
T5ANA1776,1327.0,1327.0,14,10,0
T5ANA1876,1327.0,1327.0,14,10,0
T5ANA0335,1330.0,1330.0,14,10,0
T5ANA0435,1330.0,1330.0,14,10,0
T5ANA0635,1330.0,1330.0,14,10,0
T5ANA1535,1330.0,1330.0,14,10,0
T5ANA1635,1330.0,1330.0,14,10,0
T5ANA1935,1330.0,1330.0,14,10,0
T5TOR0177,1338.0,1338.0,14,4,0
T5TOR0277,1338.0,1338.0,14,4,0
T5TOR0577,1338.0,1338.0,14,4,0
T5TOR1477,1338.0,1338.0,14,4,0
T5TOR1777,1338.0,1338.0,14,4,0
T5TOR1877,1338.0,1338.0,14,4,0
T5ANA0177,1348.0,1348.0,14,10,0
T5ANA0277,1348.0,1348.0,14,10,0
T5ANA0577,1348.0,1348.0,14,10,0
T5ANA1477,1348.0,1348.0,14,10,0
T5ANA1777,1348.0,1348.0,14,10,0
T5ANA1877,1348.0,1348.0,14,10,0
T5TOR0636,1352.0,1352.0,14,4,0
T5TOR1936,1352.0,1352.0,14,4,0
T5TOR0336,1353.0,1353.0,14,4,0
T5TOR0436,1353.0,1353.0,14,4,0
T5TOR1536,1353.0,1353.0,14,4,0
T5TOR1636,1353.0,1353.0,14,4,0
T5ANA0336,1364.0,1364.0,14,10,0
T5ANA0436,1364.0,1364.0,14,10,0
T5ANA0636,1364.0,1364.0,14,10,0
T5ANA1536,1364.0,1364.0,14,10,0
T5ANA1636,1364.0,1364.0,14,10,0
T5ANA1936,1364.0,1364.0,14,10,0
T5TOR0178,1370.0,1370.0,14,4,0
T5TOR0278,1370.0,1370.0,14,4,0
T5TOR0578,1370.0,1370.0,14,4,0
T5TOR1478,1370.0,1370.0,14,4,0
T5TOR1778,1370.0,1370.0,14,4,0
T5TOR1878,1370.0,1370.0,14,4,0
T5ANA0178,1375.0,1375.0,14,10,0
T5ANA0278,1375.0,1375.0,14,10,0
T5ANA0578,1375.0,1375.0,14,10,0
T5ANA1478,1375.0,1375.0,14,10,0
T5ANA1778,1375.0,1375.0,14,10,0
T5ANA1878,1375.0,1375.0,14,10,0
T5TOR0337,1385.0,1385.0,14,4,0
T5TOR0437,1385.0,1385.0,14,4,0
T5TOR0637,1385.0,1385.0,14,4,0
T5TOR1537,1385.0,1385.0,14,4,0
T5TOR1637,1385.0,1385.0,14,4,0
T5TOR1937,1385.0,1385.0,14,4,0
T5TOR0179,1394.0,1394.0,14,4,0
T5TOR1779,1394.0,1394.0,14,4,0
T5ANA0637,1395.0,1395.0,14,10,0
T5ANA1937,1395.0,1395.0,14,10,0
T5ANA0337,1396.0,1396.0,14,10,0
T5ANA0437,1396.0,1396.0,14,10,0
T5ANA1537,1396.0,1396.0,14,10,0
T5ANA1637,1396.0,1396.0,14,10,0
T5TOR0279,1397.0,1397.0,14,4,0
T5TOR0579,1397.0,1397.0,14,4,0
T5TOR1479,1397.0,1397.0,14,4,0
T5TOR1879,1397.0,1397.0,14,4,0
T5ANA0179,1407.0,1407.0,14,10,0
T5ANA0279,1407.0,1407.0,14,10,0
T5ANA0579,1407.0,1407.0,14,10,0
T5ANA1479,1407.0,1407.0,14,10,0
T5ANA1779,1407.0,1407.0,14,10,0
T5ANA1879,1407.0,1407.0,14,10,0
T5TOR1538,1414.0,1414.0,14,4,0
T5TOR1638,1414.0,1414.0,14,4,0
T5TOR0438,1415.0,1415.0,14,4,0
T5TOR0338,1416.0,1416.0,14,4,0
T5TOR0638,1417.0,1417.0,14,4,0
T5TOR1938,1417.0,1417.0,14,4,0
T5TOR0180,1423.0,1423.0,14,4,0
T5TOR1780,1423.0,1423.0,14,4,0
T5ANA0638,1424.0,1424.0,14,10,0
T5ANA1938,1424.0,1424.0,14,10,0
T5ANA0338,1426.0,1426.0,14,10,0
T5ANA0438,1426.0,1426.0,14,10,0
T5ANA1538,1426.0,1426.0,14,10,0
T5ANA1638,1426.0,1426.0,14,10,0
T5TOR0280,1429.0,1429.0,14,4,0
T5TOR0580,1429.0,1429.0,14,4,0
T5TOR1480,1429.0,1429.0,14,4,0
T5TOR1880,1429.0,1429.0,14,4,0
T5ANA0180,1431.0,1431.0,14,10,0
T5ANA1780,1431.0,1431.0,14,10,0
T5ANA0280,1436.0,1436.0,14,10,0
T5ANA0580,1436.0,1436.0,14,10,0
T5ANA1480,1436.0,1436.0,14,10,0
T5ANA1880,1436.0,1436.0,14,10,0
T5TOR0439,1445.0,1445.0,14,4,0
T5ANA0339,1455.0,1455.0,14,10,0
T5ANA0439,1455.0,1455.0,14,10,0
T5ANA1539,1455.0,1455.0,14,10,0
T5ANA1639,1455.0,1455.0,14,10,0
T5TOR0181,4.0,4.0,16,3,0
