route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
2.113,2.11.2036,2.1052267.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052269.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052270.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052272.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052274.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052276.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052278.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052280.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052283.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052285.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052287.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2036,2.1052289.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096748.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096778.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096781.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096783.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096785.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096787.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096789.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096791.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096793.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096750.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096752.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096754.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096756.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096759.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096761.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096763.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096765.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096767.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096768.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096770.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096772.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096774.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2037,2.1096776.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035227.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035229.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035232.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035234.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035236.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035238.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035240.0,"Pl. Pius XII",1,2.11.2,1
2.113,2.11.2111,2.1035199.0,"Pl. Pius XII",1,2.11.2,1
2.114,2.12.2113,2.1080263.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080193.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080195.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080197.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080199.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080201.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080203.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080204.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080206.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080208.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080210.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080212.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080215.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080217.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080220.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080222.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080224.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080227.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080229.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080231.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080233.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080235.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080237.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080239.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080241.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080243.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080245.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080247.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080249.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080251.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080253.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080257.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080259.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080261.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035267.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035269.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035242.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035244.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035246.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035248.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035250.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035252.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035271.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080308.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080310.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080312.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080265.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080267.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080269.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080271.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080273.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080275.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080277.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080279.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080282.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080284.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080286.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080288.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080290.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080292.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080294.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080296.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080298.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080300.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080302.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080306.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097533.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097535.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097558.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097561.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097563.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097565.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097567.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097569.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097571.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097573.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097575.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097577.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097579.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097581.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097583.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097585.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097537.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097539.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097541.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097543.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097544.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097546.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097548.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097550.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097554.0,"Can Baró",0,2.12.1,1
2.114,2.12.2114,2.1097556.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035253.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035255.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035257.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035259.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035261.0,"Can Baró",0,2.12.1,1
2.114,2.12.2112,2.1035264.0,"Can Baró",0,2.12.1,1
2.114,2.12.2113,2.1080301.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080303.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097534.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097559.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097562.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097564.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097566.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097568.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097570.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097572.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097574.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097576.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097578.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097580.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097582.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097584.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097586.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097536.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097538.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097540.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097542.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097545.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097547.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097549.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097551.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097553.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097555.0,"Gràcia",1,2.12.2,1
2.114,2.12.2114,2.1097557.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035254.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035256.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035258.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035260.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035262.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035263.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080194.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080307.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080196.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080198.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080200.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080202.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080205.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080207.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080209.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080211.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080213.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080214.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080216.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080218.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080221.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080223.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080225.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080228.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080230.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080232.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080234.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080236.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080238.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080240.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080242.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080244.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080246.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080248.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080250.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080252.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080254.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080258.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080260.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080262.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035265.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035268.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035270.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035243.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035245.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035247.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035249.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035251.0,"Gràcia",1,2.12.2,1
2.114,2.12.2112,2.1035272.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080309.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080311.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080313.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080264.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080266.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080268.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080270.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080272.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080274.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080276.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080278.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080280.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080283.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080285.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080287.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080289.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080291.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080293.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080295.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080297.0,"Gràcia",1,2.12.2,1
2.114,2.12.2113,2.1080299.0,"Gràcia",1,2.12.2,1
2.115,2.590.2229,2.1035826.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035828.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035830.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054233.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054235.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054237.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054239.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054241.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054243.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054247.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054249.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054251.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054253.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054245.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054183.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054185.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054187.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054189.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054191.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054194.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054196.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054198.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054200.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054202.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054203.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054205.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054207.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054209.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054211.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054214.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054216.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054218.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054221.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054223.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054225.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054227.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054229.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054231.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097863.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097865.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097867.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097869.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097871.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097874.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097876.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097878.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097880.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097882.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097883.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097885.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097887.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097891.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097893.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2228,2.1097895.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035834.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035836.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035838.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035806.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035808.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035810.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035812.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035814.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035817.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035819.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035821.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035823.0,"La Bordeta",0,2.590.1,1
2.115,2.590.2229,2.1035825.0,"La Bordeta",0,2.590.1,1
2.115,2.590.3181,2.1054232.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054234.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054236.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054238.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054240.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035831.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035833.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054242.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054244.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054246.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054248.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054250.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054252.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054254.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054257.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054182.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054184.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054186.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054188.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054190.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054192.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054193.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054195.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054197.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054199.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054201.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054204.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054206.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054208.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054210.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054213.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054215.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054217.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054220.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054222.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054224.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054226.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054228.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.3181,2.1054230.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097862.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097864.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097866.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097868.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097870.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097872.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097873.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097875.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097877.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097879.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097881.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097884.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097886.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097888.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097890.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097892.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2228,2.1097894.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035835.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035837.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035805.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035807.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035809.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035811.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035813.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035815.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035816.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035818.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035820.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035822.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035824.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035827.0,"Estació de Sants",1,2.590.2,1
2.115,2.590.2229,2.1035829.0,"Estació de Sants",1,2.590.2,1
