service_id,date,exception_type
002000,20180719,1
004001,20180719,1
005600,20180719,1
001700,20180720,1
002100,20180720,1
004001,20180720,1
005700,20180720,1
001400,20180721,1
002400,20180721,1
004001,20180721,1
005400,20180721,1
001500,20180722,1
002500,20180722,1
004001,20180722,1
005500,20180722,1
001600,20180723,1
002000,20180723,1
004001,20180723,1
005600,20180723,1
001600,20180724,1
002000,20180724,1
004001,20180724,1
005600,20180724,1
001600,20180725,1
002000,20180725,1
004001,20180725,1
005600,20180725,1
001600,20180726,1
002000,20180726,1
004001,20180726,1
005600,20180726,1
001700,20180727,1
002100,20180727,1
004001,20180727,1
005700,20180727,1
001400,20180728,1
002400,20180728,1
004001,20180728,1
005400,20180728,1
001500,20180729,1
002500,20180729,1
004001,20180729,1
005500,20180729,1
001600,20180730,1
002000,20180730,1
004001,20180730,1
005600,20180730,1
001600,20180731,1
002000,20180731,1
004001,20180731,1
005600,20180731,1
001600,20180801,1
002000,20180801,1
004001,20180801,1
005600,20180801,1
001600,20180802,1
002000,20180802,1
004001,20180802,1
005600,20180802,1
001700,20180803,1
002100,20180803,1
004001,20180803,1
005700,20180803,1
001400,20180804,1
002400,20180804,1
004001,20180804,1
005400,20180804,1
001500,20180805,1
002500,20180805,1
004001,20180805,1
005500,20180805,1
001800,20180806,1
002200,20180806,1
004001,20180806,1
005800,20180806,1
001800,20180807,1
002200,20180807,1
004001,20180807,1
005800,20180807,1
001800,20180808,1
002200,20180808,1
004001,20180808,1
005800,20180808,1
001800,20180809,1
002200,20180809,1
004001,20180809,1
005800,20180809,1
001900,20180810,1
002300,20180810,1
004001,20180810,1
005900,20180810,1
001400,20180811,1
002400,20180811,1
004001,20180811,1
005400,20180811,1
001500,20180812,1
002520,20180812,1
004001,20180812,1
005500,20180812,1
001200,20180813,1
002200,20180813,1
004001,20180813,1
005200,20180813,1
001300,20180814,1
002300,20180814,1
004001,20180814,1
005300,20180814,1
001500,20180815,1
002520,20180815,1
004001,20180815,1
005500,20180815,1
001200,20180816,1
002200,20180816,1
004001,20180816,1
005200,20180816,1
001300,20180817,1
002300,20180817,1
004001,20180817,1
005300,20180817,1
001400,20180818,1
002400,20180818,1
004001,20180818,1
005400,20180818,1
001500,20180819,1
002520,20180819,1
004001,20180819,1
005500,20180819,1
001200,20180820,1
002200,20180820,1
004001,20180820,1
005200,20180820,1
001200,20180821,1
002200,20180821,1
004001,20180821,1
005200,20180821,1
001200,20180822,1
002200,20180822,1
004001,20180822,1
005200,20180822,1
001200,20180823,1
002200,20180823,1
004001,20180823,1
005200,20180823,1
001300,20180824,1
002300,20180824,1
004001,20180824,1
005300,20180824,1
001400,20180825,1
002400,20180825,1
004001,20180825,1
005400,20180825,1
001500,20180826,1
002520,20180826,1
004001,20180826,1
005500,20180826,1
001800,20180827,1
002200,20180827,1
004001,20180827,1
005800,20180827,1
001800,20180828,1
002200,20180828,1
004001,20180828,1
005800,20180828,1
001800,20180829,1
002200,20180829,1
004001,20180829,1
005800,20180829,1
001800,20180830,1
002200,20180830,1
004001,20180830,1
005800,20180830,1
001900,20180831,1
002300,20180831,1
004001,20180831,1
005900,20180831,1
001400,20180901,1
002400,20180901,1
004001,20180901,1
005400,20180901,1
001500,20180902,1
002500,20180902,1
004001,20180902,1
005500,20180902,1
001000,20180903,1
002000,20180903,1
004003,20180903,1
005000,20180903,1
001000,20180904,1
002000,20180904,1
004003,20180904,1
005000,20180904,1
001000,20180905,1
002000,20180905,1
004003,20180905,1
005000,20180905,1
001000,20180906,1
002000,20180906,1
004003,20180906,1
005000,20180906,1
001100,20180907,1
002100,20180907,1
004003,20180907,1
005100,20180907,1
001400,20180908,1
002400,20180908,1
004003,20180908,1
005400,20180908,1
001500,20180909,1
002500,20180909,1
004003,20180909,1
005500,20180909,1
001100,20180910,1
002100,20180910,1
004003,20180910,1
005100,20180910,1
001600,20180911,1
002000,20180911,1
004003,20180911,1
005600,20180911,1
001000,20180912,1
002000,20180912,1
004002,20180912,1
005000,20180912,1
001000,20180913,1
002000,20180913,1
004002,20180913,1
005000,20180913,1
001100,20180914,1
002100,20180914,1
004002,20180914,1
005100,20180914,1
001400,20180915,1
002400,20180915,1
004001,20180915,1
005400,20180915,1
001500,20180916,1
002500,20180916,1
004001,20180916,1
005500,20180916,1
001000,20180917,1
002000,20180917,1
004003,20180917,1
005000,20180917,1
001000,20180918,1
002000,20180918,1
004003,20180918,1
005000,20180918,1
001000,20180919,1
002000,20180919,1
004003,20180919,1
005000,20180919,1
001000,20180920,1
002000,20180920,1
004003,20180920,1
005000,20180920,1
001100,20180921,1
002100,20180921,1
004003,20180921,1
005100,20180921,1
001400,20180922,1
002400,20180922,1
004001,20180922,1
005400,20180922,1
001400,20180923,1
002400,20180923,1
004001,20180923,1
005400,20180923,1
001200,20180924,1
002000,20180924,1
004001,20180924,1
005200,20180924,1
001000,20180925,1
002000,20180925,1
004003,20180925,1
005000,20180925,1
001000,20180926,1
002000,20180926,1
004003,20180926,1
005000,20180926,1
001000,20180927,1
002000,20180927,1
004003,20180927,1
005000,20180927,1
001100,20180928,1
002100,20180928,1
004003,20180928,1
005100,20180928,1
001400,20180929,1
002400,20180929,1
004001,20180929,1
005400,20180929,1
001500,20180930,1
002500,20180930,1
004001,20180930,1
005500,20180930,1
001000,20181001,1
002000,20181001,1
004003,20181001,1
005000,20181001,1
001000,20181002,1
002000,20181002,1
004003,20181002,1
005000,20181002,1
001000,20181003,1
002000,20181003,1
004003,20181003,1
005000,20181003,1
001000,20181004,1
002000,20181004,1
004003,20181004,1
005000,20181004,1
001100,20181005,1
002100,20181005,1
004003,20181005,1
005100,20181005,1
001400,20181006,1
002400,20181006,1
004001,20181006,1
005400,20181006,1
001500,20181007,1
002500,20181007,1
004001,20181007,1
005500,20181007,1
001000,20181008,1
002000,20181008,1
004003,20181008,1
005000,20181008,1
001000,20181009,1
002000,20181009,1
004003,20181009,1
005000,20181009,1
001000,20181010,1
002000,20181010,1
004003,20181010,1
005000,20181010,1
001100,20181011,1
002100,20181011,1
004003,20181011,1
005100,20181011,1
001400,20181012,1
002400,20181012,1
004001,20181012,1
005400,20181012,1
001400,20181013,1
002400,20181013,1
004001,20181013,1
005400,20181013,1
001500,20181014,1
002500,20181014,1
004001,20181014,1
005500,20181014,1
001000,20181015,1
002000,20181015,1
004003,20181015,1
005000,20181015,1
001000,20181016,1
002000,20181016,1
004003,20181016,1
005000,20181016,1
001000,20181017,1
002000,20181017,1
004003,20181017,1
005000,20181017,1
001000,20181018,1
002000,20181018,1
004003,20181018,1
005000,20181018,1
001100,20181019,1
002100,20181019,1
004003,20181019,1
005100,20181019,1
001400,20181020,1
002400,20181020,1
004001,20181020,1
005400,20181020,1
001500,20181021,1
002500,20181021,1
004001,20181021,1
005500,20181021,1
001000,20181022,1
002000,20181022,1
004003,20181022,1
005000,20181022,1
001000,20181023,1
002000,20181023,1
004003,20181023,1
005000,20181023,1
001000,20181024,1
002000,20181024,1
004003,20181024,1
005000,20181024,1
001000,20181025,1
002000,20181025,1
004003,20181025,1
005000,20181025,1
001100,20181026,1
002100,20181026,1
004003,20181026,1
005100,20181026,1
001400,20181027,1
002400,20181027,1
004002,20181027,1
005400,20181027,1
001500,20181028,1
002500,20181028,1
004002,20181028,1
005500,20181028,1
001000,20181029,1
002000,20181029,1
004003,20181029,1
005000,20181029,1
001000,20181030,1
002000,20181030,1
004003,20181030,1
005000,20181030,1
001100,20181031,1
002100,20181031,1
004003,20181031,1
005100,20181031,1
001500,20181101,1
002500,20181101,1
004002,20181101,1
005500,20181101,1
001100,20181102,1
002100,20181102,1
004002,20181102,1
005100,20181102,1
001400,20181103,1
002400,20181103,1
004002,20181103,1
005400,20181103,1
001500,20181104,1
002500,20181104,1
004002,20181104,1
005500,20181104,1
001000,20181105,1
002000,20181105,1
004014,20181105,1
005000,20181105,1
001000,20181106,1
002000,20181106,1
004014,20181106,1
005000,20181106,1
001000,20181107,1
002000,20181107,1
004014,20181107,1
005000,20181107,1
001000,20181108,1
002000,20181108,1
004014,20181108,1
005000,20181108,1
001100,20181109,1
002100,20181109,1
004024,20181109,1
005100,20181109,1
001400,20181110,1
002400,20181110,1
004002,20181110,1
005400,20181110,1
001500,20181111,1
002500,20181111,1
004002,20181111,1
005500,20181111,1
001000,20181112,1
002000,20181112,1
004014,20181112,1
005000,20181112,1
001000,20181113,1
002000,20181113,1
004014,20181113,1
005000,20181113,1
001000,20181114,1
002000,20181114,1
004014,20181114,1
005000,20181114,1
001000,20181115,1
002000,20181115,1
004014,20181115,1
005000,20181115,1
001100,20181116,1
002100,20181116,1
004024,20181116,1
005100,20181116,1
001400,20181117,1
002400,20181117,1
004002,20181117,1
005400,20181117,1
001500,20181118,1
002500,20181118,1
004002,20181118,1
005500,20181118,1
001000,20181119,1
002000,20181119,1
004014,20181119,1
005000,20181119,1
001000,20181120,1
002000,20181120,1
004014,20181120,1
005000,20181120,1
001000,20181121,1
002000,20181121,1
004014,20181121,1
005000,20181121,1
001000,20181122,1
002000,20181122,1
004014,20181122,1
005000,20181122,1
001100,20181123,1
002100,20181123,1
004024,20181123,1
005100,20181123,1
001400,20181124,1
002400,20181124,1
004002,20181124,1
005400,20181124,1
001500,20181125,1
002500,20181125,1
004002,20181125,1
005500,20181125,1
001000,20181126,1
002000,20181126,1
004014,20181126,1
005000,20181126,1
001000,20181127,1
002000,20181127,1
004014,20181127,1
005000,20181127,1
001000,20181128,1
002000,20181128,1
004014,20181128,1
005000,20181128,1
001000,20181129,1
002000,20181129,1
004014,20181129,1
005000,20181129,1
001100,20181130,1
002100,20181130,1
004024,20181130,1
005100,20181130,1
001400,20181201,1
002400,20181201,1
004002,20181201,1
005400,20181201,1
001500,20181202,1
002500,20181202,1
004002,20181202,1
005500,20181202,1
001000,20181203,1
002000,20181203,1
004014,20181203,1
005000,20181203,1
001000,20181204,1
002000,20181204,1
004014,20181204,1
005000,20181204,1
001100,20181205,1
002100,20181205,1
004024,20181205,1
005100,20181205,1
001500,20181206,1
002500,20181206,1
004002,20181206,1
005500,20181206,1
001100,20181207,1
002100,20181207,1
004002,20181207,1
005100,20181207,1
001400,20181208,1
002400,20181208,1
004002,20181208,1
005400,20181208,1
001500,20181209,1
002500,20181209,1
004002,20181209,1
005500,20181209,1
001000,20181210,1
002000,20181210,1
004014,20181210,1
005000,20181210,1
001000,20181211,1
002000,20181211,1
004014,20181211,1
005000,20181211,1
001000,20181212,1
002000,20181212,1
004014,20181212,1
005000,20181212,1
001000,20181213,1
002000,20181213,1
004014,20181213,1
005000,20181213,1
001100,20181214,1
002100,20181214,1
004024,20181214,1
005100,20181214,1
001400,20181215,1
002400,20181215,1
004002,20181215,1
005400,20181215,1
001500,20181216,1
002500,20181216,1
004002,20181216,1
005500,20181216,1
001000,20181217,1
002000,20181217,1
004014,20181217,1
005000,20181217,1
001000,20181218,1
