service_id,date,exception_type
GENERIC_ABM,20170428,1
GENERIC_ABM,20170429,1
GENERIC_ABM,20170430,1
GENERIC_ABM,20170501,1
GENERIC_ABM,20170502,1
GENERIC_ABM,20170503,1
GENERIC_ABM,20170504,1
GENERIC_ABM,20170505,1
GENERIC_ABM,20170506,1
GENERIC_ABM,20170507,1
GENERIC_ABM,20170508,1
GENERIC_ABM,20170509,1
GENERIC_ABM,20170510,1
GENERIC_ABM,20170511,1
GENERIC_ABM,20170512,1
GENERIC_ABM,20170513,1
GENERIC_ABM,20170514,1
GENERIC_ABM,20170515,1
GENERIC_ABM,20170516,1
GENERIC_ABM,20170517,1
GENERIC_ABM,20170518,1
GENERIC_ABM,20170519,1
GENERIC_ABM,20170520,1
GENERIC_ABM,20170521,1
GENERIC_ABM,20170522,1
GENERIC_ABM,20170523,1
GENERIC_ABM,20170524,1
GENERIC_ABM,20170525,1
GENERIC_ABM,20170526,1
GENERIC_ABM,20170527,1
GENERIC_ABM,20170528,1
GENERIC_ABM,20170529,1
GENERIC_ABM,20170530,1
GENERIC_ABM,20170531,1
GENERIC_ABM,20170601,1
GENERIC_ABM,20170602,1
GENERIC_ABM,20170603,1
GENERIC_ABM,20170604,1
GENERIC_ABM,20170605,1
GENERIC_ABM,20170606,1
GENERIC_ABM,20170607,1
GENERIC_ABM,20170608,1
GENERIC_ABM,20170609,1
GENERIC_ABM,20170610,1
GENERIC_ABM,20170611,1
GENERIC_ABM,20170612,1
GENERIC_ABM,20170613,1
GENERIC_ABM,20170614,1
GENERIC_ABM,20170615,1
GENERIC_ABM,20170616,1
GENERIC_ABM,20170617,1
GENERIC_ABM,20170618,1
GENERIC_ABM,20170619,1
GENERIC_ABM,20170620,1
GENERIC_ABM,20170621,1
GENERIC_ABM,20170622,1
